play,character,phoneme,zscore
1H4,MistressQuickly,L,-1.087342827
1H4,MistressQuickly,P,-1.085906661
1H4,MistressQuickly,B,-1.364380061
1H4,MistressQuickly,ZH,-0.671145379
1H4,MistressQuickly,Y,1.24017117
1H4,MistressQuickly,W,-1.162118463
1H4,MistressQuickly,V,-0.107844197
1H4,MistressQuickly,IY,0.006432704
1H4,MistressQuickly,OY,0.69555712
1H4,Mortimer,OW,-1.836769835
1H4,Mortimer,SH,0.686602389
1H4,Mortimer,TH,-0.068664406
1H4,Mortimer,NG,0.556967512
1H4,Mortimer,T,0.188216252
1H4,Mortimer,CH,0.790393389
1H4,Mortimer,R,-1.010284638
1H4,Mortimer,Z,0.349479976
1H4,Mortimer,UH,-0.011449259
1H4,Mortimer,AW,0.022620162
1H4,Mortimer,AH,0.634577635
1H4,Mortimer,AO,-0.650604244
1H4,Mortimer,G,-1.21031992
1H4,Mortimer,K,0.056539554
1H4,Mortimer,N,1.778448854
1H4,Mortimer,M,-0.574351932
1H4,Mortimer,S,-0.776874305
1H4,Mortimer,AA,0.241343938
1H4,Mortimer,IH,0.437985895
1H4,Mortimer,UW,-0.71774327
1H4,Mortimer,F,0.165771894
1H4,Mortimer,EH,-0.350019615
1H4,Mortimer,EY,-1.17853835
1H4,Mortimer,D,0.376805214
1H4,Mortimer,ER,1.048837514
1H4,Mortimer,DH,-0.185907176
1H4,Mortimer,AY,0.476757212
1H4,Mortimer,AE,0.684945125
1H4,Mortimer,HH,-0.400537799
1H4,Mortimer,JH,0.269522787
1H4,Mortimer,L,-0.309730029
1H4,Mortimer,P,1.14039866
1H4,Mortimer,B,-0.769101602
1H4,Mortimer,ZH,0.727653328
1H4,Mortimer,Y,0.470589541
1H4,Mortimer,W,-0.471261948
1H4,Mortimer,V,-0.803460749
1H4,Mortimer,IY,-0.185587023
1H4,Mortimer,OY,-0.401747749
1H4,Northumberland,OW,-1.938253556
1H4,Northumberland,SH,2.194897639
1H4,Northumberland,TH,0.302593493
1H4,Northumberland,NG,1.570342438
1H4,Northumberland,T,-0.710432789
1H4,Northumberland,CH,-0.84531106
1H4,Northumberland,R,1.679210723
1H4,Northumberland,Z,1.030400406
1H4,Northumberland,UH,1.362204131
1H4,Northumberland,AW,-1.059122603
1H4,Northumberland,AH,0.172079285
1H4,Northumberland,AO,0.840035271
1H4,Northumberland,G,0.433493656
1H4,Northumberland,K,-0.249054885
1H4,Northumberland,N,-0.292380174
1H4,Northumberland,M,-0.241419831
1H4,Northumberland,S,-1.130222776
1H4,Northumberland,AA,-0.501212558
1H4,Northumberland,IH,2.008563204
1H4,Northumberland,UW,-1.172949842
1H4,Northumberland,F,-0.645270356
1H4,Northumberland,EH,-0.428326475
1H4,Northumberland,EY,0.563716084
1H4,Northumberland,D,1.70960703
1H4,Northumberland,ER,-0.934465762
1H4,Northumberland,DH,-0.173707524
1H4,Northumberland,AY,-0.186738294
1H4,Northumberland,AE,-1.110287562
1H4,Northumberland,HH,0.028267379
1H4,Northumberland,JH,-0.288038219
1H4,Northumberland,L,-1.511532983
1H4,Northumberland,P,2.016980783
1H4,Northumberland,B,-0.726524545
1H4,Northumberland,ZH,2.94643582
1H4,Northumberland,Y,-0.272411533
1H4,Northumberland,W,0.236755715
1H4,Northumberland,V,-1.586961353
1H4,Northumberland,IY,-0.270047874
1H4,Northumberland,OY,0.60160817
1H4,Ostler,OW,-3.540630393
1H4,Ostler,SH,-2.469932999
1H4,Ostler,TH,-2.553235737
1H4,Ostler,NG,-2.114657608
1H4,Ostler,T,-8.470149897
1H4,Ostler,CH,-2.297119978
1H4,Ostler,R,-6.857578991
1H4,Ostler,Z,-5.122495039
1H4,Ostler,UH,-2.24003318
1H4,Ostler,AW,-2.403830688
1H4,Ostler,AH,-7.883284186
1H4,Ostler,AO,-4.447706012
1H4,Ostler,G,-2.959699135
1H4,Ostler,K,-4.567236877
1H4,Ostler,N,-9.660415957
1H4,Ostler,M,-4.865476129
1H4,Ostler,S,-7.105967855
1H4,Ostler,AA,-4.159792918
1H4,Ostler,IH,-6.798412743
1H4,Ostler,UW,-4.017990411
1H4,Ostler,F,-4.727696949
1H4,Ostler,EH,-5.648785123
1H4,Ostler,EY,-4.180046093
1H4,Ostler,D,-6.065069973
1H4,Ostler,ER,-4.343268148
1H4,Ostler,DH,-4.519834907
1H4,Ostler,AY,-3.323009282
1H4,Ostler,AE,-4.833120105
1H4,Ostler,HH,-3.662268595
1H4,Ostler,JH,-1.866040876
1H4,Ostler,L,-6.398382323
1H4,Ostler,P,-4.07845846
1H4,Ostler,B,-4.318964544
1H4,Ostler,ZH,-0.671145379
1H4,Ostler,Y,-2.050871653
1H4,Ostler,W,-4.504433954
1H4,Ostler,V,-4.483707384
1H4,Ostler,IY,-5.08432182
1H4,Ostler,OY,-1.034298694
1H4,Peto,OW,0.04770359
1H4,Peto,SH,-2.469932999
1H4,Peto,TH,0.644410879
1H4,Peto,NG,0.979888975
1H4,Peto,T,0.963063729
1H4,Peto,CH,-0.671542432
1H4,Peto,R,-2.487948087
1H4,Peto,Z,-1.677823937
1H4,Peto,UH,4.213395381
1H4,Peto,AW,0.607484703
1H4,Peto,AH,0.952162936
1H4,Peto,AO,-1.064484986
1H4,Peto,G,2.106070964
1H4,Peto,K,-0.104132246
1H4,Peto,N,-0.2752469
1H4,Peto,M,0.829789996
1H4,Peto,S,-0.705891713
1H4,Peto,AA,-1.428806126
1H4,Peto,IH,-1.867866297
1H4,Peto,UW,-0.478471869
1H4,Peto,F,-2.899274129
1H4,Peto,EH,-1.995471951
1H4,Peto,EY,-0.317101876
1H4,Peto,D,5.376098338
1H4,Peto,ER,-0.179480022
1H4,Peto,DH,-1.446369546
1H4,Peto,AY,2.295638309
1H4,Peto,AE,0.030039559
1H4,Peto,HH,1.060314695
1H4,Peto,JH,-1.866040876
1H4,Peto,L,-2.14256762
1H4,Peto,P,0.796548035
1H4,Peto,B,1.044266436
1H4,Peto,ZH,-0.671145379
1H4,Peto,Y,-1.387096321
1H4,Peto,W,1.158145226
1H4,Peto,V,-0.776895288
1H4,Peto,IY,1.157309382
1H4,Peto,OY,-1.034298694
1H4,Poins,OW,0.115141851
1H4,Poins,SH,-0.69615564
1H4,Poins,TH,-1.829292937
1H4,Poins,NG,-0.402077512
1H4,Poins,T,-0.601905356
1H4,Poins,CH,0.401755293
1H4,Poins,R,1.221527288
1H4,Poins,Z,-0.339300114
1H4,Poins,UH,-0.291970049
1H4,Poins,AW,1.23220968
1H4,Poins,AH,-1.159943125
1H4,Poins,AO,0.531011496
1H4,Poins,G,-0.283638157
1H4,Poins,K,0.035881677
1H4,Poins,N,-1.827859892
1H4,Poins,M,-0.489329609
1H4,Poins,S,1.148760696
1H4,Poins,AA,-0.037849246
1H4,Poins,IH,-1.440322458
1H4,Poins,UW,-1.24000463
1H4,Poins,F,2.44747712
1H4,Poins,EH,1.96058089
1H4,Poins,EY,-1.556350636
1H4,Poins,D,-0.434060156
1H4,Poins,ER,-0.258339568
1H4,Poins,DH,0.660219943
1H4,Poins,AY,-0.35488342
1H4,Poins,AE,3.240971932
1H4,Poins,HH,0.525377483
1H4,Poins,JH,2.134140643
1H4,Poins,L,1.034412912
1H4,Poins,P,-1.429591377
1H4,Poins,B,-1.081023203
1H4,Poins,ZH,0.551581028
1H4,Poins,Y,-0.147352848
1H4,Poins,W,0.944066106
1H4,Poins,V,0.411725594
1H4,Poins,IY,-0.459642139
1H4,Poins,OY,0.624488159
1H4,SERVANTS.HOTSPUR.1,OW,0.927535554
1H4,SERVANTS.HOTSPUR.1,SH,-2.469932999
1H4,SERVANTS.HOTSPUR.1,TH,-2.553235737
1H4,SERVANTS.HOTSPUR.1,NG,-2.114657608
1H4,SERVANTS.HOTSPUR.1,T,-3.524396229
1H4,SERVANTS.HOTSPUR.1,CH,-2.297119978
1H4,SERVANTS.HOTSPUR.1,R,6.744997911
1H4,SERVANTS.HOTSPUR.1,Z,1.740349722
1H4,SERVANTS.HOTSPUR.1,UH,-2.24003318
1H4,SERVANTS.HOTSPUR.1,AW,7.595280194
1H4,SERVANTS.HOTSPUR.1,AH,-4.216007313
1H4,SERVANTS.HOTSPUR.1,AO,16.61609854
1H4,SERVANTS.HOTSPUR.1,G,3.34815893
1H4,SERVANTS.HOTSPUR.1,K,-4.567236877
1H4,SERVANTS.HOTSPUR.1,N,1.338492526
1H4,SERVANTS.HOTSPUR.1,M,2.87092571
1H4,SERVANTS.HOTSPUR.1,S,-4.208031283
1H4,SERVANTS.HOTSPUR.1,AA,-4.159792918
1H4,SERVANTS.HOTSPUR.1,IH,3.02475278
1H4,SERVANTS.HOTSPUR.1,UW,-4.017990411
1H4,SERVANTS.HOTSPUR.1,F,-4.727696949
1H4,SERVANTS.HOTSPUR.1,EH,-5.648785123
1H4,SERVANTS.HOTSPUR.1,EY,-4.180046093
1H4,SERVANTS.HOTSPUR.1,D,1.367862975
1H4,SERVANTS.HOTSPUR.1,ER,-0.886790201
1H4,SERVANTS.HOTSPUR.1,DH,-4.519834907
1H4,SERVANTS.HOTSPUR.1,AY,3.673287566
1H4,SERVANTS.HOTSPUR.1,AE,-1.372794998
1H4,SERVANTS.HOTSPUR.1,HH,5.158517997
1H4,SERVANTS.HOTSPUR.1,JH,-1.866040876
1H4,SERVANTS.HOTSPUR.1,L,2.686145274
1H4,SERVANTS.HOTSPUR.1,P,-4.07845846
1H4,SERVANTS.HOTSPUR.1,B,0.133204742
1H4,SERVANTS.HOTSPUR.1,ZH,-0.671145379
1H4,SERVANTS.HOTSPUR.1,Y,-2.050871653
1H4,SERVANTS.HOTSPUR.1,W,-0.978933991
1H4,SERVANTS.HOTSPUR.1,V,0.131986601
1H4,SERVANTS.HOTSPUR.1,IY,3.394257766
1H4,SERVANTS.HOTSPUR.1,OY,-1.034298694
1H4,Sheriff,OW,1.225413455
1H4,Sheriff,SH,-0.735572877
1H4,Sheriff,TH,3.817459824
1H4,Sheriff,NG,-0.744593478
1H4,Sheriff,T,-1.875811631
1H4,Sheriff,CH,-2.297119978
1H4,Sheriff,R,4.024482559
1H4,Sheriff,Z,-4.207449083
1H4,Sheriff,UH,-0.097163945
1H4,Sheriff,AW,-1.070615921
1H4,Sheriff,AH,-1.037700588
1H4,Sheriff,AO,2.292711507
1H4,Sheriff,G,2.086587252
1H4,Sheriff,K,0.372695277
1H4,Sheriff,N,2.071753073
1H4,Sheriff,M,2.699005574
1H4,Sheriff,S,-0.150920021
1H4,Sheriff,AA,3.094828198
1H4,Sheriff,IH,-0.904513455
1H4,Sheriff,UW,-0.257024919
1H4,Sheriff,F,-1.084916322
1H4,Sheriff,EH,-0.796435688
1H4,Sheriff,EY,-2.897350508
1H4,Sheriff,D,2.524096986
1H4,Sheriff,ER,-1.578085827
1H4,Sheriff,DH,-1.798373187
1H4,Sheriff,AY,2.274028148
1H4,Sheriff,AE,-1.142106526
1H4,Sheriff,HH,0.258081035
1H4,Sheriff,JH,0.480732154
1H4,Sheriff,L,3.291780468
1H4,Sheriff,P,-2.783456747
1H4,Sheriff,B,-0.757229162
1H4,Sheriff,ZH,-0.671145379
1H4,Sheriff,Y,-1.169241907
1H4,Sheriff,W,-1.68403402
1H4,Sheriff,V,-2.022003957
1H4,Sheriff,IY,-1.316064193
1H4,Sheriff,OY,-1.034298694
1H4,SirMichael,OW,-0.885263269
1H4,SirMichael,SH,-0.537360147
1H4,SirMichael,TH,-2.553235737
1H4,SirMichael,NG,-2.114657608
1H4,SirMichael,T,-1.856970683
1H4,SirMichael,CH,-2.297119978
1H4,SirMichael,R,4.45976501
1H4,SirMichael,Z,-0.02438165
1H4,SirMichael,UH,4.923272669
1H4,SirMichael,AW,-0.918248408
1H4,SirMichael,AH,-0.255348199
1H4,SirMichael,AO,5.566628575
1H4,SirMichael,G,6.411975958
1H4,SirMichael,K,-4.567236877
1H4,SirMichael,N,0.961387041
1H4,SirMichael,M,0.498429117
1H4,SirMichael,S,-3.661563181
1H4,SirMichael,AA,-1.465219482
1H4,SirMichael,IH,-2.420087579
1H4,SirMichael,UW,-2.970292854
1H4,SirMichael,F,-3.374664043
1H4,SirMichael,EH,5.16502201
1H4,SirMichael,EY,-2.75075662
1H4,SirMichael,D,5.714358885
1H4,SirMichael,ER,1.819138271
1H4,SirMichael,DH,-0.729227544
1H4,SirMichael,AY,0.834789931
1H4,SirMichael,AE,-2.77669838
1H4,SirMichael,HH,-1.91491285
1H4,SirMichael,JH,0.748934982
1H4,SirMichael,L,4.399227631
1H4,SirMichael,P,-1.192454678
1H4,SirMichael,B,-0.350173623
1H4,SirMichael,ZH,-0.671145379
1H4,SirMichael,Y,-1.068484148
1H4,SirMichael,W,-0.31412535
1H4,SirMichael,V,-0.369145874
1H4,SirMichael,IY,-0.885406175
1H4,SirMichael,OY,-1.034298694
1H4,TRAVELERS.CARRIERS,OW,-3.540630393
1H4,TRAVELERS.CARRIERS,SH,-2.469932999
1H4,TRAVELERS.CARRIERS,TH,-2.553235737
1H4,TRAVELERS.CARRIERS,NG,-2.114657608
1H4,TRAVELERS.CARRIERS,T,-8.470149897
1H4,TRAVELERS.CARRIERS,CH,-2.297119978
1H4,TRAVELERS.CARRIERS,R,-6.857578991
1H4,TRAVELERS.CARRIERS,Z,11.09877461
1H4,TRAVELERS.CARRIERS,UH,-2.24003318
1H4,TRAVELERS.CARRIERS,AW,-2.403830688
1H4,TRAVELERS.CARRIERS,AH,9.452933985
1H4,TRAVELERS.CARRIERS,AO,-4.447706012
1H4,TRAVELERS.CARRIERS,G,-2.959699135
1H4,TRAVELERS.CARRIERS,K,-4.567236877
1H4,TRAVELERS.CARRIERS,N,-9.660415957
1H4,TRAVELERS.CARRIERS,M,-4.865476129
1H4,TRAVELERS.CARRIERS,S,33.99204225
1H4,TRAVELERS.CARRIERS,AA,-4.159792918
1H4,TRAVELERS.CARRIERS,IH,-6.798412743
1H4,TRAVELERS.CARRIERS,UW,-4.017990411
1H4,TRAVELERS.CARRIERS,F,-4.727696949
1H4,TRAVELERS.CARRIERS,EH,11.55499901
1H4,TRAVELERS.CARRIERS,EY,-4.180046093
1H4,TRAVELERS.CARRIERS,D,-6.065069973
1H4,TRAVELERS.CARRIERS,ER,-4.343268148
1H4,TRAVELERS.CARRIERS,DH,-4.519834907
1H4,TRAVELERS.CARRIERS,AY,-3.323009282
1H4,TRAVELERS.CARRIERS,AE,-4.833120105
1H4,TRAVELERS.CARRIERS,HH,-3.662268595
1H4,TRAVELERS.CARRIERS,JH,39.73584573
1H4,TRAVELERS.CARRIERS,L,7.916630798
1H4,TRAVELERS.CARRIERS,P,-4.07845846
1H4,TRAVELERS.CARRIERS,B,16.72765417
1H4,TRAVELERS.CARRIERS,ZH,-0.671145379
1H4,TRAVELERS.CARRIERS,Y,-2.050871653
1H4,TRAVELERS.CARRIERS,W,-4.504433954
1H4,TRAVELERS.CARRIERS,V,-4.483707384
1H4,TRAVELERS.CARRIERS,IY,8.275864137
1H4,TRAVELERS.CARRIERS,OY,-1.034298694
1H4,TRAVELERS.CARRIERS.1,OW,-0.407893797
1H4,TRAVELERS.CARRIERS.1,SH,-2.469932999
1H4,TRAVELERS.CARRIERS.1,TH,2.099519541
1H4,TRAVELERS.CARRIERS.1,NG,2.08789874
1H4,TRAVELERS.CARRIERS.1,T,0.198811649
1H4,TRAVELERS.CARRIERS.1,CH,0.54124789
1H4,TRAVELERS.CARRIERS.1,R,-1.453229355
1H4,TRAVELERS.CARRIERS.1,Z,-0.310792611
1H4,TRAVELERS.CARRIERS.1,UH,2.455017486
1H4,TRAVELERS.CARRIERS.1,AW,-0.651177533
1H4,TRAVELERS.CARRIERS.1,AH,-0.598176819
1H4,TRAVELERS.CARRIERS.1,AO,-2.970872978
1H4,TRAVELERS.CARRIERS.1,G,-0.01130703
1H4,TRAVELERS.CARRIERS.1,K,3.225644709
1H4,TRAVELERS.CARRIERS.1,N,1.585658942
1H4,TRAVELERS.CARRIERS.1,M,-2.15338922
1H4,TRAVELERS.CARRIERS.1,S,-2.026438547
1H4,TRAVELERS.CARRIERS.1,AA,4.847348917
1H4,TRAVELERS.CARRIERS.1,IH,0.375809225
1H4,TRAVELERS.CARRIERS.1,UW,-1.957911057
1H4,TRAVELERS.CARRIERS.1,F,-0.470964446
1H4,TRAVELERS.CARRIERS.1,EH,-0.970902274
1H4,TRAVELERS.CARRIERS.1,EY,2.002834995
1H4,TRAVELERS.CARRIERS.1,D,-0.564142874
1H4,TRAVELERS.CARRIERS.1,ER,-0.30423771
1H4,TRAVELERS.CARRIERS.1,DH,1.144780477
1H4,TRAVELERS.CARRIERS.1,AY,0.764714677
1H4,TRAVELERS.CARRIERS.1,AE,2.040874089
1H4,TRAVELERS.CARRIERS.1,HH,-0.226456625
1H4,TRAVELERS.CARRIERS.1,JH,-0.83767964
1H4,TRAVELERS.CARRIERS.1,L,-2.859839775
1H4,TRAVELERS.CARRIERS.1,P,0.461322918
1H4,TRAVELERS.CARRIERS.1,B,3.484837854
1H4,TRAVELERS.CARRIERS.1,ZH,-0.671145379
1H4,TRAVELERS.CARRIERS.1,Y,-1.278207366
1H4,TRAVELERS.CARRIERS.1,W,-1.208685651
1H4,TRAVELERS.CARRIERS.1,V,0.909912591
1H4,TRAVELERS.CARRIERS.1,IY,0.529958537
1H4,TRAVELERS.CARRIERS.1,OY,1.097894426
1H4,TRAVELERS.CARRIERS.2,OW,-1.840547759
1H4,TRAVELERS.CARRIERS.2,SH,-2.469932999
1H4,TRAVELERS.CARRIERS.2,TH,-1.543247553
1H4,TRAVELERS.CARRIERS.2,NG,1.14342182
1H4,TRAVELERS.CARRIERS.2,T,-2.824752963
1H4,TRAVELERS.CARRIERS.2,CH,0.78354753
1H4,TRAVELERS.CARRIERS.2,R,-0.301800513
1H4,TRAVELERS.CARRIERS.2,Z,0.970372008
1H4,TRAVELERS.CARRIERS.2,UH,-1.220863804
1H4,TRAVELERS.CARRIERS.2,AW,0.13252929
1H4,TRAVELERS.CARRIERS.2,AH,1.419076811
1H4,TRAVELERS.CARRIERS.2,AO,1.429609156
1H4,TRAVELERS.CARRIERS.2,G,1.840426948
1H4,TRAVELERS.CARRIERS.2,K,1.071514929
1H4,TRAVELERS.CARRIERS.2,N,2.545689836
1H4,TRAVELERS.CARRIERS.2,M,-1.267734845
1H4,TRAVELERS.CARRIERS.2,S,-1.225277021
1H4,TRAVELERS.CARRIERS.2,AA,-1.859547112
1H4,TRAVELERS.CARRIERS.2,IH,-0.569088246
1H4,TRAVELERS.CARRIERS.2,UW,-1.782050605
1H4,TRAVELERS.CARRIERS.2,F,-0.685098772
1H4,TRAVELERS.CARRIERS.2,EH,-1.033135707
1H4,TRAVELERS.CARRIERS.2,EY,1.920579425
1H4,TRAVELERS.CARRIERS.2,D,1.162399752
1H4,TRAVELERS.CARRIERS.2,ER,-1.712972765
1H4,TRAVELERS.CARRIERS.2,DH,0.657579918
1H4,TRAVELERS.CARRIERS.2,AY,0.226331578
1H4,TRAVELERS.CARRIERS.2,AE,0.872196469
1H4,TRAVELERS.CARRIERS.2,HH,-1.051889446
1H4,TRAVELERS.CARRIERS.2,JH,4.830848025
1H4,TRAVELERS.CARRIERS.2,L,1.666905519
1H4,TRAVELERS.CARRIERS.2,P,-0.998881126
1H4,TRAVELERS.CARRIERS.2,B,0.198358464
1H4,TRAVELERS.CARRIERS.2,ZH,-0.671145379
1H4,TRAVELERS.CARRIERS.2,Y,-1.212248178
1H4,TRAVELERS.CARRIERS.2,W,-0.033068075
1H4,TRAVELERS.CARRIERS.2,V,-0.385871635
1H4,TRAVELERS.CARRIERS.2,IY,1.726114368
1H4,TRAVELERS.CARRIERS.2,OY,-1.034298694
1H4,TRAVELERS.CARRIERS.X,OW,-3.540630393
1H4,TRAVELERS.CARRIERS.X,SH,-2.469932999
1H4,TRAVELERS.CARRIERS.X,TH,-2.553235737
1H4,TRAVELERS.CARRIERS.X,NG,-2.114657608
1H4,TRAVELERS.CARRIERS.X,T,14.90977684
1H4,TRAVELERS.CARRIERS.X,CH,-2.297119978
1H4,TRAVELERS.CARRIERS.X,R,-6.857578991
1H4,TRAVELERS.CARRIERS.X,Z,27.32004425
1H4,TRAVELERS.CARRIERS.X,UH,-2.24003318
1H4,TRAVELERS.CARRIERS.X,AW,-2.403830688
1H4,TRAVELERS.CARRIERS.X,AH,0.784824899
1H4,TRAVELERS.CARRIERS.X,AO,-4.447706012
1H4,TRAVELERS.CARRIERS.X,G,-2.959699135
1H4,TRAVELERS.CARRIERS.X,K,-4.567236877
1H4,TRAVELERS.CARRIERS.X,N,-9.660415957
1H4,TRAVELERS.CARRIERS.X,M,-4.865476129
1H4,TRAVELERS.CARRIERS.X,S,-7.105967855
1H4,TRAVELERS.CARRIERS.X,AA,-4.159792918
1H4,TRAVELERS.CARRIERS.X,IH,-6.798412743
1H4,TRAVELERS.CARRIERS.X,UW,-4.017990411
1H4,TRAVELERS.CARRIERS.X,F,16.79782549
1H4,TRAVELERS.CARRIERS.X,EH,-5.648785123
1H4,TRAVELERS.CARRIERS.X,EY,-4.180046093
1H4,TRAVELERS.CARRIERS.X,D,-6.065069973
1H4,TRAVELERS.CARRIERS.X,ER,11.99644599
1H4,TRAVELERS.CARRIERS.X,DH,-4.519834907
1H4,TRAVELERS.CARRIERS.X,AY,-3.323009282
1H4,TRAVELERS.CARRIERS.X,AE,44.24058206
1H4,TRAVELERS.CARRIERS.X,HH,-3.662268595
1H4,TRAVELERS.CARRIERS.X,JH,-1.866040876
1H4,TRAVELERS.CARRIERS.X,L,-6.398382323
1H4,TRAVELERS.CARRIERS.X,P,-4.07845846
1H4,TRAVELERS.CARRIERS.X,B,16.72765417
1H4,TRAVELERS.CARRIERS.X,ZH,-0.671145379
1H4,TRAVELERS.CARRIERS.X,Y,-2.050871653
1H4,TRAVELERS.CARRIERS.X,W,-4.504433954
1H4,TRAVELERS.CARRIERS.X,V,-4.483707384
1H4,TRAVELERS.CARRIERS.X,IY,-5.08432182
1H4,TRAVELERS.CARRIERS.X,OY,-1.034298694
1H4,TRAVELERS.GENTLEMEN,OW,9.018538894
1H4,TRAVELERS.GENTLEMEN,SH,-2.469932999
1H4,TRAVELERS.GENTLEMEN,TH,8.638527005
1H4,TRAVELERS.GENTLEMEN,NG,-2.114657608
1H4,TRAVELERS.GENTLEMEN,T,-8.470149897
1H4,TRAVELERS.GENTLEMEN,CH,-2.297119978
1H4,TRAVELERS.GENTLEMEN,R,-3.034151968
1H4,TRAVELERS.GENTLEMEN,Z,4.522584191
1H4,TRAVELERS.GENTLEMEN,UH,-2.24003318
1H4,TRAVELERS.GENTLEMEN,AW,4.622571631
1H4,TRAVELERS.GENTLEMEN,AH,5.001742807
1H4,TRAVELERS.GENTLEMEN,AO,-4.447706012
1H4,TRAVELERS.GENTLEMEN,G,-2.959699135
1H4,TRAVELERS.GENTLEMEN,K,-4.567236877
1H4,TRAVELERS.GENTLEMEN,N,1.933028097
1H4,TRAVELERS.GENTLEMEN,M,-4.865476129
1H4,TRAVELERS.GENTLEMEN,S,5.11235945
1H4,TRAVELERS.GENTLEMEN,AA,2.21250936
1H4,TRAVELERS.GENTLEMEN,IH,-6.798412743
1H4,TRAVELERS.GENTLEMEN,UW,-4.017990411
1H4,TRAVELERS.GENTLEMEN,F,1.671782684
1H4,TRAVELERS.GENTLEMEN,EH,4.58049191
1H4,TRAVELERS.GENTLEMEN,EY,-4.180046093
1H4,TRAVELERS.GENTLEMEN,D,0.899119412
1H4,TRAVELERS.GENTLEMEN,ER,10.22999038
1H4,TRAVELERS.GENTLEMEN,DH,-4.519834907
1H4,TRAVELERS.GENTLEMEN,AY,-3.323009282
1H4,TRAVELERS.GENTLEMEN,AE,-4.833120105
1H4,TRAVELERS.GENTLEMEN,HH,-3.662268595
1H4,TRAVELERS.GENTLEMEN,JH,10.50208755
1H4,TRAVELERS.GENTLEMEN,L,-2.14256762
1H4,TRAVELERS.GENTLEMEN,P,-4.07845846
1H4,TRAVELERS.GENTLEMEN,B,8.195241154
1H4,TRAVELERS.GENTLEMEN,ZH,-0.671145379
1H4,TRAVELERS.GENTLEMEN,Y,-2.050871653
1H4,TRAVELERS.GENTLEMEN,W,5.405079566
1H4,TRAVELERS.GENTLEMEN,V,2.003213964
1H4,TRAVELERS.GENTLEMEN,IY,6.831519685
1H4,TRAVELERS.GENTLEMEN,OY,-1.034298694
1H4,TRAVELERS.GENTLEMEN.0.1,OW,1.350835643
1H4,TRAVELERS.GENTLEMEN.0.1,SH,1.090069517
1H4,TRAVELERS.GENTLEMEN.0.1,TH,1.805661422
1H4,TRAVELERS.GENTLEMEN.0.1,NG,-2.114657608
1H4,TRAVELERS.GENTLEMEN.0.1,T,-7.116575165
1H4,TRAVELERS.GENTLEMEN.0.1,CH,-2.297119978
1H4,TRAVELERS.GENTLEMEN.0.1,R,-3.87933051
1H4,TRAVELERS.GENTLEMEN.0.1,Z,4.268766335
1H4,TRAVELERS.GENTLEMEN.0.1,UH,2.15848808
1H4,TRAVELERS.GENTLEMEN.0.1,AW,8.542564473
1H4,TRAVELERS.GENTLEMEN.0.1,AH,4.160825223
1H4,TRAVELERS.GENTLEMEN.0.1,AO,0.164158664
1H4,TRAVELERS.GENTLEMEN.0.1,G,0.493023285
1H4,TRAVELERS.GENTLEMEN.0.1,K,-0.511292558
1H4,TRAVELERS.GENTLEMEN.0.1,N,-0.629733174
1H4,TRAVELERS.GENTLEMEN.0.1,M,-3.453922089
1H4,TRAVELERS.GENTLEMEN.0.1,S,-0.761011939
1H4,TRAVELERS.GENTLEMEN.0.1,AA,-1.677948821
1H4,TRAVELERS.GENTLEMEN.0.1,IH,-5.454190067
1H4,TRAVELERS.GENTLEMEN.0.1,UW,-4.017990411
1H4,TRAVELERS.GENTLEMEN.0.1,F,0.257160975
1H4,TRAVELERS.GENTLEMEN.0.1,EH,2.319283281
1H4,TRAVELERS.GENTLEMEN.0.1,EY,-1.547144511
1H4,TRAVELERS.GENTLEMEN.0.1,D,0.715851283
1H4,TRAVELERS.GENTLEMEN.0.1,ER,7.008533292
1H4,TRAVELERS.GENTLEMEN.0.1,DH,-1.726755783
1H4,TRAVELERS.GENTLEMEN.0.1,AY,-2.046491943
1H4,TRAVELERS.GENTLEMEN.0.1,AE,-2.939047354
1H4,TRAVELERS.GENTLEMEN.0.1,HH,-0.443455195
1H4,TRAVELERS.GENTLEMEN.0.1,JH,2.95101977
1H4,TRAVELERS.GENTLEMEN.0.1,L,5.204312586
1H4,TRAVELERS.GENTLEMEN.0.1,P,-4.07845846
1H4,TRAVELERS.GENTLEMEN.0.1,B,5.428943025
1H4,TRAVELERS.GENTLEMEN.0.1,ZH,-0.671145379
1H4,TRAVELERS.GENTLEMEN.0.1,Y,-2.050871653
1H4,TRAVELERS.GENTLEMEN.0.1,W,5.144302914
1H4,TRAVELERS.GENTLEMEN.0.1,V,-1.957222174
1H4,TRAVELERS.GENTLEMEN.0.1,IY,2.650522682
1H4,TRAVELERS.GENTLEMEN.0.1,OY,8.953343015
1H4,Vernon,OW,-0.917882132
1H4,Vernon,SH,-1.122521629
1H4,Vernon,TH,-0.078562938
1H4,Vernon,NG,1.078519764
1H4,Vernon,T,-1.553976302
1H4,Vernon,CH,0.778092735
1H4,Vernon,R,-0.282096875
1H4,Vernon,Z,1.038571432
1H4,Vernon,UH,-1.130180768
1H4,Vernon,AW,-0.677556607
1H4,Vernon,AH,1.23377079
1H4,Vernon,AO,0.207031157
1H4,Vernon,G,0.307318907
1H4,Vernon,K,-0.217734965
1H4,Vernon,N,0.023881989
1H4,Vernon,M,0.209932278
1H4,Vernon,S,-0.60196664
1H4,Vernon,AA,-0.089305059
1H4,Vernon,IH,1.511489536
1H4,Vernon,UW,-1.217869322
