,front,monophthong,central,unrounded,diphthong,tense,lax,back,rounded,linguaalveolar,linguapalatal,fricative,nonsonorant,glide,affricate,voiceless,liquid,nasal,labiodental,bilabial,stop,linguavelar,coronal,glottal,sonorant,nonsibilant,voiced,sibilant,noncoronal,linguadental,
Per,SAILORS.MYTILENE.1,7,13,2,9,0,4,9,4,4,10,8,4,0,11,3,4,1,2,4,3,1,13,11,0,9,16,9,2,2,3,4,9,3,4,16,7,0,4,9,
1H6,CardinalBeaufort,342,746,262,580,144,187,559,142,166,706,436,166,28,904,440,242,91,219,142,169,103,746,802,47,530,904,580,262,222,66,530,559,99,199,1235,342,144,187,632,
H8,Surrey,222,542,193,424,108,120,422,127,118,490,318,118,13,643,312,168,60,149,127,143,93,542,588,35,406,682,424,193,175,63,367,422,79,144,905,222,108,120,461,
Tim,SERVANTS.TIMON.X.2,70,150,42,119,31,26,124,38,31,163,92,31,4,190,94,47,18,44,38,29,20,150,175,18,119,204,119,42,59,13,105,124,17,39,270,70,31,26,134,
H8,Prologue,134,260,83,207,69,79,181,43,53,243,146,53,8,285,131,97,34,69,43,53,37,260,275,10,200,326,207,83,74,29,159,181,39,63,422,134,69,79,210,
Cym,Cornelius,244,548,197,416,98,158,390,107,132,500,334,132,26,682,322,168,78,168,107,132,80,548,549,46,368,618,416,197,127,73,432,390,46,164,886,244,98,158,501,
H8,Capuchius,28,68,25,50,12,17,51,15,18,64,40,18,1,77,36,30,10,23,15,17,12,68,68,5,60,94,50,25,19,11,43,51,6,19,118,28,12,17,69,
1H6,OFFICERS.0.1,25,57,17,45,4,11,46,15,12,54,22,12,2,53,29,24,3,17,15,14,7,57,52,3,48,75,45,17,17,7,26,46,3,13,88,25,4,11,49,
Ant,Countryman,111,251,81,190,43,64,187,59,61,190,135,61,3,265,127,81,37,81,59,44,27,251,231,12,165,303,190,81,50,34,127,187,39,47,383,111,43,64,199,
TNK,MESSENGERS.X.2,6,18,3,12,3,8,10,9,6,18,10,6,2,20,8,2,0,4,9,8,0,18,23,1,15,25,12,3,8,5,10,10,4,5,30,6,3,8,12,
Cor,SENATORS.ROMAN.0.2,17,41,17,34,5,11,30,7,7,45,22,7,1,49,26,13,0,20,7,6,5,41,40,3,30,46,34,17,9,8,33,30,0,19,60,17,5,11,39,
Ant,Eros,127,297,111,220,60,88,209,59,77,286,185,77,8,356,163,107,29,100,59,67,32,297,324,29,227,376,220,111,93,27,207,209,40,87,496,127,60,88,259,
Tro,Boy,8,14,2,9,3,5,9,4,5,14,9,5,0,16,7,5,0,5,4,5,1,14,16,3,14,18,9,2,5,4,12,9,2,4,26,8,3,5,14,
Cor,LORDS.VOLSCIAN,3,6,1,5,6,2,4,2,1,11,8,1,0,14,6,3,1,5,2,2,1,6,12,6,12,17,5,1,6,3,9,4,0,1,25,3,6,2,14,
JC,Cinna,50,112,34,85,31,36,76,28,27,124,70,27,2,146,74,35,12,28,28,35,10,112,135,7,87,152,85,34,35,17,81,76,17,34,199,50,31,36,98,
Tmp,Sebastian,339,666,205,535,161,169,497,122,131,636,385,131,21,779,373,209,73,207,122,149,89,666,719,52,509,831,535,205,197,103,457,497,82,178,1110,339,161,169,569,
Tim,SERVANTS.TIMON.Flaminius,104,217,62,160,45,61,156,51,57,237,131,57,6,264,127,87,22,61,51,43,20,217,238,22,164,262,160,62,57,20,166,156,23,64,364,104,45,61,190,
Rom,Cousin,11,19,6,13,2,7,12,2,6,20,14,6,0,21,7,4,0,3,2,4,0,19,23,2,10,22,13,6,5,1,9,12,2,10,21,11,2,7,8,
Per,Lysimachus,319,706,227,533,147,189,517,160,173,616,413,173,20,815,382,213,92,206,160,175,91,706,713,55,504,838,533,227,196,95,481,517,84,182,1137,319,147,189,606,
WT,Mamillius,55,120,34,93,35,26,94,31,27,114,57,27,3,133,73,39,12,48,31,35,12,120,122,7,104,167,93,34,45,20,70,94,9,29,208,55,35,26,115,
Tim,SENATORS.0.2,38,76,26,57,16,22,54,12,19,74,55,19,4,93,34,30,11,18,12,18,6,76,74,13,54,93,57,26,18,6,54,54,7,24,123,38,16,22,73,
Tit,Nurse,71,141,53,116,32,30,111,17,25,133,78,25,3,152,71,45,11,47,17,32,6,141,158,6,103,189,116,53,46,12,66,111,20,41,214,71,32,30,97,
MND,FAIRIES.TITANIA.Peaseblossom,7,9,1,8,2,3,6,1,1,6,2,1,0,6,4,1,0,3,1,5,1,9,11,1,10,13,8,1,7,2,3,6,0,1,15,7,2,3,5,
1H4,Mortimer,223,491,179,385,91,122,369,89,106,481,268,106,18,560,274,183,54,135,89,99,59,491,493,32,358,590,385,179,120,55,328,369,58,124,794,223,91,122,425,
Shr,PLAYERS.0.2,5,12,3,8,3,4,8,4,4,9,6,4,0,11,5,6,0,3,4,4,4,12,13,0,12,15,8,3,2,4,8,8,3,3,20,5,3,4,10,
Ant,WATCHMEN.Sentry,46,88,27,68,14,27,61,15,20,69,58,20,0,100,42,23,11,24,15,22,10,88,89,10,58,100,68,27,27,8,58,61,12,25,133,46,14,27,69,
TGV,Julia,1100,2305,735,1775,512,612,1693,470,530,2251,1333,530,99,2718,1286,828,269,770,470,427,255,2305,2360,179,1700,2798,1775,735,595,277,1620,1693,267,618,3800,1100,512,612,2058,
2H4,Shadow,1,6,5,3,1,4,2,0,3,5,6,3,0,6,0,3,0,2,0,1,0,6,6,1,4,6,3,5,1,0,4,2,1,4,6,1,1,4,4,
Ham,PLAYERS.1,151,346,124,273,58,61,285,71,73,379,228,73,12,444,204,134,45,107,71,66,42,346,404,31,270,469,273,124,108,28,245,285,44,108,606,151,58,61,310,
JC,SOLDIERS.BRUTUS.Titinius,96,196,53,161,59,49,147,47,35,221,134,35,3,270,133,63,21,51,47,40,31,196,256,17,144,285,161,53,64,17,129,147,33,63,351,96,59,49,158,
R3,Stanley,360,840,295,655,186,207,633,185,185,851,483,185,39,1007,485,303,121,266,185,205,94,840,917,52,674,1137,655,295,273,98,544,633,92,218,1463,360,186,207,764,
1H4,Bedford,33,64,15,49,15,20,44,16,15,65,38,15,2,81,41,17,7,18,16,12,11,64,76,5,45,80,49,15,19,9,46,44,8,18,108,33,15,20,50,
TGV,OUTLAWS.1,63,160,62,118,32,46,114,35,42,145,77,42,5,174,92,52,15,62,35,37,21,160,150,4,122,181,118,62,39,31,115,114,12,46,250,63,32,46,146,
Tro,Diomedes,287,667,218,498,149,189,478,162,169,641,366,169,27,785,392,217,71,200,162,159,84,667,690,61,502,819,498,218,207,78,468,478,71,163,1124,287,149,189,597,
H5,MacMorris,65,160,65,129,51,33,127,30,31,174,96,31,2,197,99,71,16,44,30,31,21,160,177,7,116,206,129,65,32,13,107,127,20,53,260,65,51,33,136,
3H6,Tutor,10,25,11,21,6,5,20,4,4,28,10,4,1,30,19,12,2,10,4,2,3,25,25,2,20,35,21,11,7,1,15,20,3,3,47,10,6,5,25,
Cym,SOLDIERS.ROMAN.0.1,35,81,38,69,10,15,66,8,12,74,46,12,2,90,42,27,9,20,8,17,9,81,83,6,59,100,69,38,23,9,49,66,14,17,132,35,10,15,66,
Cym,GHOSTS.BROTHERS.1,35,84,29,62,8,21,63,20,22,73,44,22,7,102,51,23,9,27,20,13,13,84,79,8,51,94,62,29,21,7,59,63,10,17,136,35,8,21,74,
Shr,SERVANTS.PETRUCHIO.Nicholas,4,6,2,4,1,5,1,0,2,3,6,2,0,6,0,0,1,0,0,3,0,6,6,3,4,4,4,2,4,0,6,1,0,2,8,4,1,5,4,
Err,AntipholusOfEphesus,749,1562,492,1207,434,410,1152,321,355,1506,879,355,55,1858,924,642,167,529,321,323,204,1562,1653,92,1220,2009,1207,492,386,192,1069,1152,257,363,2715,749,434,410,1425,
H5,Bedford,37,75,23,57,15,20,55,15,18,71,53,18,1,100,46,21,16,15,15,16,12,75,90,4,50,105,57,23,24,5,45,55,16,17,133,37,15,20,60,
Tit,Chiron,158,370,142,286,96,86,284,70,84,349,245,84,7,437,185,131,49,120,70,82,35,370,411,30,287,470,286,142,116,40,254,284,59,107,617,158,96,86,313,
AYL,Charles,169,399,146,289,81,105,294,84,110,339,224,110,4,437,209,129,49,92,84,90,62,399,399,38,285,499,289,146,119,37,223,294,52,85,637,169,81,105,323,
Lr,MESSENGERS.X.3,3,5,1,4,1,0,5,1,1,8,1,1,0,6,5,3,0,2,1,1,0,5,8,0,5,11,4,1,2,0,0,5,0,1,10,3,1,0,3,
R3,MESSENGERS.2,9,26,11,19,4,7,19,6,7,21,10,7,1,25,14,10,2,7,6,7,5,26,26,0,20,33,19,11,10,0,12,19,3,5,40,9,4,7,19,
Shr,Messenger,24,70,26,52,10,18,52,20,18,69,35,18,3,74,36,30,7,18,20,22,9,70,77,5,64,97,52,26,27,7,41,52,8,15,123,24,10,18,61,
Jn,Bigot,23,59,24,42,14,18,41,12,17,53,28,17,1,62,33,21,8,19,12,13,6,59,61,3,48,80,42,24,20,7,30,41,8,9,101,23,14,18,49,
1H6,SERVANTS.3,3,9,5,7,1,2,7,1,2,9,5,2,0,9,4,2,2,2,1,1,0,9,9,0,6,11,7,5,2,2,4,7,1,2,13,3,1,2,6,
MM,FriarPeter,129,278,94,216,54,68,210,55,62,272,177,62,10,337,150,99,36,87,55,71,25,278,289,38,218,341,216,94,85,34,214,210,26,77,478,129,54,68,266,
H5,Orleans,161,329,112,272,49,71,258,56,57,279,193,57,9,359,157,100,51,81,56,65,37,329,316,31,221,381,272,112,92,29,199,258,36,75,505,161,49,71,264,
Rom,MUSICIANS.0.1,21,51,20,40,22,15,36,10,11,51,31,11,0,63,32,21,5,26,10,8,5,51,49,2,41,66,40,20,8,12,38,36,7,17,87,21,22,15,55,
Ant,GUARDS.0.3,7,12,4,11,4,3,9,1,1,12,7,1,0,11,4,5,2,3,1,1,0,12,9,2,9,13,11,4,2,2,7,9,0,3,17,7,4,3,11,
AWW,Parolles,1414,3031,1041,2370,646,755,2276,576,661,2873,1634,661,106,3399,1659,1059,376,895,576,604,338,3031,3038,193,2205,3670,2370,1041,821,325,1934,2276,325,740,4864,1414,646,755,2566,
Tit,Aaron,1185,2663,912,2061,591,604,2059,566,602,2659,1668,602,74,3290,1548,903,340,805,566,607,301,2663,2981,182,2013,3513,2061,912,784,326,1790,2059,409,737,4566,1185,591,604,2322,
Tim,OldMan,95,202,70,155,47,46,156,37,47,208,126,47,7,246,113,91,29,69,37,44,20,202,212,21,168,263,155,70,60,17,151,156,23,53,361,95,47,46,202,
Cor,Lartius,144,346,122,260,101,89,257,80,86,361,225,86,14,449,210,108,36,98,80,79,41,346,393,34,250,436,260,122,106,36,263,257,50,105,594,144,101,89,306,
Tim,Timon,2709,5979,2005,4651,1406,1473,4506,1265,1328,6063,3718,1328,150,7491,3623,2306,809,1874,1265,1297,845,5979,6671,354,4720,8081,4651,2005,1741,673,4130,4506,969,1586,10625,2709,1406,1473,5540,
AWW,LORDS.DUMAINE.2,466,882,259,705,133,223,659,157,177,791,538,177,19,1002,445,301,121,226,157,176,107,882,841,114,617,994,705,259,224,92,625,659,84,219,1400,466,133,223,778,
Oth,SENATORS.0.2,17,47,19,37,8,11,36,11,10,43,25,10,2,55,28,15,6,13,11,12,5,47,49,1,31,52,37,19,12,4,34,36,6,12,74,17,8,11,37,
H8,Katherine,1280,2908,941,2218,638,705,2203,687,690,2749,1571,690,107,3275,1597,1132,360,958,687,720,389,2908,2912,201,2368,3719,2218,941,863,373,1924,2203,266,744,4899,1280,638,705,2731,
AWW,GENTLEMEN.3,61,127,37,92,24,34,93,29,35,111,84,35,2,148,62,47,20,33,29,35,15,127,127,17,96,154,92,37,35,14,90,93,13,34,210,61,24,34,117,
2H6,Buckingham,270,622,220,475,107,165,457,132,147,580,337,147,14,705,354,206,64,163,132,154,99,622,671,50,478,776,475,220,209,63,407,457,73,150,1033,270,107,165,512,
Ham,Rosencrantz,279,682,244,530,149,148,534,159,152,668,367,152,20,783,396,253,71,208,159,169,81,682,742,34,550,906,530,244,203,94,427,534,102,160,1173,279,149,148,591,
H5,HenryV,3808,8283,2876,6545,1780,1887,6396,1599,1738,7895,4842,1738,286,9776,4648,2986,1111,2414,1599,1788,1215,8283,8680,463,6291,10669,6545,2876,2386,919,5398,6396,1181,2087,13980,3808,1780,1887,7387,
Per,LORDS.PENTAPOLIS.0.2,6,14,5,10,4,7,7,3,4,16,7,4,2,16,7,7,2,5,3,4,1,14,14,2,14,19,10,5,6,1,11,7,0,3,27,6,4,7,16,
TNK,Theseus,1034,2339,788,1758,451,610,1729,517,581,2185,1350,581,72,2648,1226,766,289,644,517,600,278,2339,2392,137,1782,2982,1758,788,667,349,1448,1729,297,627,3803,1034,451,610,2038,
Tro,Helen,80,169,43,126,39,51,118,46,43,149,91,43,1,175,83,51,26,46,46,44,15,169,170,14,132,201,126,43,59,22,106,118,13,38,269,80,39,51,137,
MV,Jessica,304,659,218,508,137,170,489,137,151,616,380,151,19,725,326,228,87,190,137,119,58,659,646,57,478,793,508,218,175,75,410,489,76,160,1043,304,137,170,557,
R2,SERVANTS.GARDENER.1,27,77,34,53,12,21,56,16,24,67,42,24,2,88,44,21,8,24,16,16,11,77,79,8,52,89,53,34,22,9,51,56,6,20,120,27,12,21,61,
TNK,Taborer,4,5,0,4,2,2,3,1,1,3,4,1,0,7,3,2,1,3,1,2,0,5,4,2,4,8,4,0,1,1,3,3,0,1,10,4,2,2,7,
Tim,SERVANTS.Philotus,12,29,7,19,9,6,23,10,10,31,14,10,0,28,14,13,5,8,10,8,2,29,29,1,28,41,19,7,9,6,15,23,1,7,49,12,9,6,27,
Per,GENTLEMEN.EPHESUS.1,35,96,40,67,21,31,65,21,29,89,54,29,5,119,60,31,11,31,21,25,15,96,103,3,66,116,67,40,26,9,69,65,11,29,156,35,21,31,82,
MND,Titania,457,1012,374,819,237,247,765,181,193,995,629,193,40,1202,533,392,135,329,181,197,122,1012,1099,60,800,1345,819,374,292,116,657,765,164,270,1732,457,237,247,903,
TNK,ATTENDANTS.1,3,17,9,12,4,4,13,5,5,12,7,5,0,16,9,9,1,7,5,8,3,17,17,0,18,28,12,9,6,3,6,13,3,3,31,3,4,4,17,
Mac,WITCHES.3,72,224,117,182,53,46,178,35,42,227,124,42,2,292,166,75,31,72,35,41,41,224,250,12,164,306,182,117,80,9,150,178,32,49,407,72,53,46,206,
TNK,Daughter,1154,2440,766,1898,561,601,1839,520,542,2318,1411,542,62,2805,1332,881,307,753,520,482,303,2440,2485,239,1862,3016,1898,766,709,272,1651,1839,265,600,4067,1154,561,601,2182,
Jn,CITIZENS.0.1,256,529,175,414,104,158,371,98,115,523,325,115,22,663,316,179,80,156,98,109,76,529,568,31,384,658,414,175,144,61,389,371,72,142,905,256,104,158,479,
H5,Fluellen,1138,2546,857,1983,408,560,1986,551,563,2343,1269,563,76,2671,1326,839,241,616,551,569,355,2546,2348,128,1809,3055,1983,857,635,335,1425,1986,228,672,3808,1138,408,560,2132,
R2,Mowbray,435,983,348,782,303,214,769,200,201,1106,557,201,46,1248,645,413,138,316,200,209,113,983,1132,65,806,1336,782,348,323,70,718,769,107,247,1807,435,303,214,922,
Tim,SERVANTS.VARRO.1,35,116,45,82,24,28,88,36,34,128,72,34,2,147,73,36,12,39,36,30,14,116,138,10,92,150,82,45,35,21,89,88,6,44,195,35,24,28,101,
3H6,York,538,1293,485,999,341,328,965,270,294,1313,794,294,38,1617,785,485,166,434,270,298,173,1293,1477,81,1060,1785,999,485,409,166,892,965,212,335,2342,538,341,328,1200,
1H6,Countess,170,337,111,275,82,81,256,56,62,336,240,62,11,437,186,124,35,102,56,78,38,337,388,28,245,438,275,111,95,26,244,256,65,112,570,170,82,81,294,
2H4,OFFICERS.Snare,10,20,6,16,2,6,14,4,4,15,14,4,1,22,7,3,3,4,4,7,3,20,18,3,13,17,16,6,7,3,18,14,0,8,27,10,2,6,17,
WT,LADIES.0.1,15,45,17,30,11,15,30,13,15,41,27,15,0,48,21,16,5,19,13,18,4,45,48,2,46,70,30,17,16,14,24,30,5,15,79,15,11,15,46,
Per,Thaisa,242,514,167,400,126,148,366,105,114,491,304,114,18,623,301,193,70,164,105,106,74,514,533,32,378,649,400,167,130,55,352,366,64,138,863,242,126,148,468,
1H4,MESSENGERS.X,23,48,14,38,10,10,38,11,10,46,37,10,2,64,25,16,8,14,11,14,5,48,56,7,35,66,38,14,17,2,33,38,5,17,82,23,10,10,43,
AWW,Mariana,77,177,72,144,38,38,139,28,33,168,124,33,7,215,84,58,20,38,28,31,22,177,186,11,110,214,144,72,37,15,111,139,35,58,267,77,38,38,139,
Lr,Cordelia,355,766,231,574,192,197,569,180,192,785,477,192,24,943,442,290,100,235,180,169,99,766,846,56,597,1004,574,231,216,91,536,569,96,225,1315,355,192,197,694,
JC,Lucius,84,186,54,133,47,46,140,48,53,182,91,53,2,197,104,73,14,54,48,51,17,186,216,9,156,246,133,54,64,19,107,140,26,42,311,84,47,46,137,
Tim,SERVANTS.TIMON.0.1,14,43,18,30,9,10,33,11,13,40,20,13,2,43,21,21,3,13,11,9,8,43,40,4,37,51,30,18,11,5,29,33,3,10,70,14,9,10,40,
1H4,TRAVELERS.GENTLEMEN.0.1,11,33,18,24,9,11,22,4,9,29,18,9,1,32,13,7,3,10,4,3,3,33,28,2,21,40,24,18,9,5,13,22,3,10,43,11,9,11,25,
R2,Queen,410,832,249,668,222,188,644,173,164,813,518,164,23,1073,532,317,102,277,173,154,160,832,946,55,622,1098,668,249,215,90,597,644,134,227,1468,410,222,188,749,
TNK,KNIGHTS.PALAMON.0.2,14,30,12,23,4,9,21,4,7,25,14,7,2,28,12,7,4,7,4,5,3,30,26,3,20,29,23,12,10,3,19,21,1,6,42,14,4,9,22,
3H6,QueenElizabeth,254,565,169,413,151,137,428,142,152,589,335,152,15,696,346,215,73,188,142,165,73,565,672,26,486,782,413,169,199,72,400,428,68,168,1014,254,151,137,510,
Ant,Alexas,100,203,55,156,40,60,143,48,47,203,127,47,8,254,119,67,19,62,48,52,23,203,219,27,151,247,156,55,58,26,158,143,19,62,343,100,40,60,186,
Tim,LORDS.0.2,55,112,36,89,29,28,84,21,23,107,64,23,2,132,66,35,16,32,21,21,21,112,118,8,85,140,89,36,38,12,77,84,12,28,189,55,29,28,99,
Tim,LORDS,1,3,2,3,2,0,3,0,0,4,1,0,0,2,1,3,0,2,0,0,1,3,2,0,5,5,3,2,1,1,2,3,0,1,6,1,2,0,5,
JC,SOLDIERS.BRUTUS.0.1,1,1,0,1,0,0,1,0,0,4,1,0,0,3,2,1,0,0,0,0,0,1,3,0,1,2,1,0,0,0,2,1,0,1,3,1,0,0,1,
2H4,HenryIV,1079,2272,806,1828,532,539,1733,387,444,2254,1425,444,68,2822,1329,809,275,722,387,408,304,2272,2507,160,1680,2985,1828,806,630,241,1517,1733,379,611,3891,1079,532,539,1995,
Ant,Agrippa,188,419,151,310,82,139,280,80,109,423,225,109,19,506,262,110,35,119,80,82,52,419,438,34,275,489,310,151,118,47,292,280,36,120,661,188,82,139,343,
Tit,GOTHS.0.1,28,67,28,52,21,20,47,11,15,76,45,15,2,88,41,26,10,30,11,9,8,67,79,6,59,100,52,28,23,10,47,47,8,21,126,28,21,20,68,
3H6,SOLDIERS.YORK.0.1,6,24,13,17,4,4,20,5,7,23,15,7,0,30,15,8,7,3,5,5,7,24,31,0,20,41,17,13,10,2,9,20,5,3,47,6,4,4,19,
JC,Publius,2,5,1,3,2,2,3,2,2,5,4,2,0,8,4,1,1,2,2,1,2,5,6,0,3,8,3,1,2,0,3,3,0,3,8,2,2,2,5,
TGV,Proteus,1511,3250,1073,2457,767,878,2372,666,793,3209,1957,793,111,3858,1790,1119,495,956,666,705,366,3250,3450,232,2483,4084,2457,1073,967,397,2257,2372,378,852,5489,1511,767,878,2891,
WT,ATTENDANTS,10,19,7,17,5,7,12,2,2,12,7,2,1,17,9,6,1,5,2,2,5,19,13,3,13,21,17,7,6,1,9,12,2,1,29,10,5,7,17,
Lr,SOLDIERS.CAPTAINS.1,6,15,2,9,6,5,10,7,6,19,3,6,0,18,15,5,1,4,7,5,3,15,21,0,14,22,9,2,8,1,10,10,0,2,30,6,6,5,11,
R2,Gaunt,701,1472,486,1176,353,326,1146,285,296,1546,985,296,52,1897,860,573,181,430,285,276,211,1472,1729,86,1098,1944,1176,486,405,120,1051,1146,265,453,2542,701,353,326,1266,
Cym,JAILERS.2,0,4,3,3,1,0,4,1,1,2,1,1,0,3,2,1,0,1,1,1,1,4,3,0,2,2,3,3,1,0,3,4,0,1,4,0,1,0,2,
Tmp,Shipmaster,4,14,5,7,4,6,8,5,7,16,7,7,0,17,10,5,2,5,5,4,3,14,16,0,13,21,7,5,6,2,9,8,0,5,25,4,4,6,14,
Tit,Lavinia,189,431,145,319,116,116,315,97,112,453,245,112,13,529,271,171,50,138,97,97,43,431,492,33,346,584,319,145,136,39,291,315,61,101,774,189,116,116,383,
Tim,SERVANTS.Titus,34,76,26,53,23,26,50,16,23,82,49,23,4,84,31,32,13,21,16,23,6,76,77,7,71,103,53,26,26,13,52,50,3,26,129,34,23,26,78,
Cor,WATCHMEN.2,34,76,21,52,17,27,49,21,24,53,42,24,2,81,37,20,8,24,21,18,13,76,60,7,52,85,52,21,15,17,48,49,10,17,116,34,17,27,73,
1H4,Vernon,214,484,185,384,92,109,375,85,100,486,263,100,19,552,270,177,54,143,85,94,67,484,511,34,378,637,384,185,149,52,293,375,52,123,807,214,92,109,419,
Cor,MESSENGERS.X.1,3,9,3,7,0,2,7,3,2,7,7,2,0,7,0,3,0,2,3,3,0,9,10,0,7,13,7,3,3,1,1,7,2,5,9,3,0,2,4,
Ant,Demetrius,18,37,12,30,10,13,24,7,7,32,27,7,0,47,20,8,4,14,7,7,2,37,39,5,21,38,30,12,10,3,30,24,4,14,54,18,10,13,29,
Tim,SERVANTS.ISIDORE.1,23,62,17,41,14,16,46,22,21,58,35,21,0,73,38,17,6,23,22,21,7,62,72,6,51,81,41,17,25,9,43,46,3,20,104,23,14,16,52,
Ant,Charmian,315,640,203,511,144,167,473,122,129,597,346,129,31,707,330,265,73,223,122,118,88,640,612,49,505,784,511,203,160,80,428,473,64,160,1052,315,144,167,600,
R3,ClarencesDaughter,20,56,21,38,14,15,41,15,18,57,31,18,0,62,31,13,8,15,15,17,6,56,61,4,47,70,38,21,23,11,39,41,2,17,92,20,14,15,48,
H8,HenryVIII,1493,3407,1170,2600,704,885,2522,744,807,3209,1860,807,107,3944,1977,1217,396,1035,744,814,456,3407,3449,244,2577,4233,2600,1170,925,435,2288,2522,367,853,5668,1493,704,885,3072,
JC,SERVANTS.CAESAR.1,9,30,9,19,7,5,25,12,11,28,18,11,0,36,18,10,6,7,12,7,4,30,37,2,25,40,19,9,11,4,21,25,7,3,58,9,7,5,24,
Cym,Guiderius,484,1047,345,807,226,287,760,218,240,985,637,240,20,1247,590,363,125,314,218,200,132,1047,1091,99,751,1282,807,345,261,127,716,760,143,270,1728,484,226,287,907,
Ant,SOLDIERS.ANTONY.0.4,8,17,3,13,7,4,13,6,4,28,10,4,2,24,12,9,0,2,6,4,2,17,22,3,16,26,13,3,5,2,14,13,1,6,34,8,7,4,18,
JC,Metellus,62,126,44,96,24,38,88,20,30,126,88,30,4,158,66,44,17,41,20,29,8,126,136,15,89,161,96,44,35,10,86,88,11,45,202,62,24,38,111,
3H6,Rutland,94,177,52,144,44,48,129,31,33,172,104,33,5,210,101,60,21,58,31,22,26,177,178,14,125,217,144,52,51,14,118,129,22,47,288,94,44,48,157,
2H4,Pistol,224,476,157,388,133,120,356,95,88,542,306,88,23,635,306,182,67,142,95,91,81,476,562,29,389,686,388,157,160,47,338,356,72,138,886,224,133,120,462,
Ant,Diomedes,59,127,36,96,20,34,93,32,31,124,69,31,3,157,85,43,8,46,32,32,14,127,138,15,94,152,96,36,33,18,99,93,12,34,217,59,20,34,113,
Oth,SENATORS,4,7,0,6,0,3,4,3,1,1,3,1,0,3,0,0,2,1,3,4,0,7,5,0,5,6,6,0,4,1,2,4,0,1,7,4,0,3,3,
JC,Casca,527,1080,336,848,211,284,796,217,232,1039,644,232,22,1286,620,364,126,297,217,187,123,1080,1095,106,729,1253,848,336,249,116,762,796,137,275,1740,527,211,284,920,
MND,FAIRIES.TITANIA.0.1,40,105,41,81,27,31,74,24,24,111,41,24,4,97,52,47,6,39,24,18,15,105,103,7,105,147,81,41,46,12,55,74,6,22,180,40,27,31,99,
Cor,NOBLES.0.1,0,4,2,1,1,3,1,2,3,3,1,3,0,3,2,1,0,1,2,1,0,4,3,0,3,6,1,2,1,1,0,1,1,0,6,0,1,3,3,
1H6,Fastolf,14,51,22,33,20,16,35,15,18,48,33,18,0,63,30,14,12,14,15,16,7,51,59,3,42,70,33,22,21,7,35,35,5,13,92,14,20,16,46,
Jn,Austria,111,249,93,198,47,44,205,45,51,237,157,51,9,302,136,81,34,76,45,52,34,249,278,10,185,307,198,93,79,25,180,205,44,69,418,111,47,44,209,
Ant,Ambassador,50,111,42,88,18,33,78,19,23,113,82,23,5,141,54,34,15,23,19,18,12,111,118,12,68,128,88,42,29,5,81,78,16,39,170,50,18,33,91,
Cor,SERVANTS.1,103,235,78,173,53,61,174,54,62,223,127,62,9,268,132,77,22,73,54,39,31,235,227,27,168,264,173,78,57,34,172,174,21,57,379,103,53,61,209,
Err,Merchant2,125,277,83,208,49,74,203,69,69,250,166,69,8,313,139,91,32,65,69,53,26,277,262,19,171,298,208,83,56,24,186,203,39,76,408,125,49,74,222,
Cym,GHOSTS.Father,97,216,75,166,58,57,159,44,50,243,151,50,9,296,136,71,20,67,44,46,27,216,273,23,164,291,166,75,74,19,169,159,34,74,386,97,58,57,187,
H8,Scribe,10,23,9,18,2,5,18,4,5,17,8,5,0,23,15,12,2,3,4,3,12,23,19,1,18,26,18,9,5,1,15,18,3,2,39,10,2,5,22,
Cym,Posthumus,1451,3223,1070,2428,772,817,2406,702,795,3185,1862,795,95,3864,1907,1218,407,982,702,727,426,3223,3463,189,2492,4179,2428,1070,906,368,2177,2406,440,826,5530,1451,772,817,2893,
Ado,MESSENGERS.LEONATO.1,106,234,80,185,40,60,174,48,49,217,123,49,12,254,119,77,30,60,48,39,16,234,207,22,152,278,185,80,57,18,128,174,22,49,357,106,40,60,199,
R3,MESSENGERS.4,35,86,31,67,15,15,71,20,19,84,52,19,2,107,53,36,6,28,20,23,14,86,96,8,64,102,67,31,23,5,69,71,8,30,141,35,15,15,75,
Ado,Leonato,1183,2531,805,1890,614,712,1819,543,641,2356,1467,641,75,2973,1431,916,324,771,543,600,299,2531,2615,209,1910,3175,1890,805,691,303,1708,1819,324,610,4273,1183,614,712,2268,
2H6,Vaux,45,90,31,74,15,21,69,14,16,95,66,16,3,126,57,32,10,22,14,9,19,90,95,13,50,95,74,31,16,2,81,69,8,35,141,45,15,21,81,
Tmp,Alonso,312,680,232,536,183,151,529,136,144,734,464,144,24,876,388,269,73,207,136,147,89,680,802,51,531,910,536,232,195,67,497,529,106,234,1173,312,183,151,605,
H5,MESSENGERS.X.2,8,19,7,16,4,1,18,4,3,22,13,3,0,25,12,7,3,4,4,6,3,19,26,2,18,29,16,7,9,2,14,18,3,5,38,8,4,1,17,
1H4,MistressQuickly,133,328,98,234,118,90,238,97,94,325,208,94,14,384,162,143,32,94,97,71,39,328,336,41,267,438,234,98,83,41,213,238,49,86,565,133,118,90,315,
2H4,ChiefJustice,490,1193,403,890,194,296,897,300,303,1020,584,303,40,1253,629,391,120,334,300,310,163,1193,1101,75,891,1380,890,403,307,193,764,897,122,267,1877,490,194,296,1043,
AYL,Oliver,540,1164,389,909,244,288,876,235,255,1133,661,255,34,1351,656,414,127,355,235,236,140,1164,1192,100,884,1470,909,389,324,146,765,876,144,290,1945,540,244,288,1043,
