filename,fricative,affricate,glide,nasal,liquid,stop,glottal,linguaalveolar,linguapalatal,labiodental,bilabial,linguavelar,linguadental,voiced,voiceless,sibilant,nonsibilant,sonorant,nonsonorant,coronal,noncoronal,monophthong,diphthong,central,front,back,tense,lax,rounded,unrounded
Jn_Bastard,2207,70,360,1254,998,2183,204,3537,729,501,1128,444,529,4607,2465,973,6099,2612,4460,3908,3164,3252,469,1040,1571,641,695,2557,633,2619
Jn_Bigot,28,1,5,21,16,34,3,56,8,5,19,6,8,70,35,12,93,42,63,59,46,53,8,21,24,8,15,38,12,41
Jn_Blanche,177,4,33,99,70,152,12,258,47,31,100,28,59,354,181,75,460,202,333,308,227,239,52,60,138,41,55,184,38,201
Jn_CITIZENS.0.1,295,10,56,156,127,296,23,461,94,76,151,69,66,593,347,130,810,339,601,514,426,419,31,118,214,87,111,308,82,337
Jn_Chatillion,224,7,16,102,92,160,21,295,69,58,78,31,49,382,219,96,505,210,391,350,251,255,29,93,115,47,51,204,51,204
Jn_Constance,1136,50,158,635,490,1166,102,1793,332,257,600,241,310,2377,1258,467,3168,1283,2352,2017,1618,1614,315,475,815,324,365,1249,305,1309
Jn_Dauphin,651,13,109,354,286,672,61,1016,218,145,342,136,167,1337,748,278,1807,749,1336,1172,913,935,139,288,463,184,189,746,159,776
Jn_EXECUTIONERS.0.1,6,0,3,3,4,14,1,15,3,1,9,0,1,20,10,3,27,10,20,17,13,13,4,3,8,2,5,8,2,11
Jn_Essex,12,3,2,7,7,13,1,19,9,2,6,3,4,31,13,5,39,16,28,23,21,19,4,6,11,2,6,13,2,17
Jn_Gurney,2,0,0,0,2,5,0,4,0,2,1,2,0,7,2,0,9,2,7,4,5,5,0,1,2,2,1,4,2,3
Jn_HERALDS.ENGLISH,54,5,8,28,33,60,2,91,24,13,23,20,15,127,61,24,164,69,119,115,73,73,10,22,38,13,10,63,13,60
Jn_HERALDS.FRENCH,45,1,8,39,32,57,4,89,20,11,25,20,13,130,52,17,165,79,103,99,83,86,7,32,35,19,19,67,21,65
Jn_Hubert,505,14,120,327,247,528,60,858,192,114,291,97,129,1133,608,202,1539,694,1047,926,815,737,136,207,368,162,150,587,146,591
Jn_KingJohn,1808,36,319,1064,787,1829,159,2810,623,425,963,376,487,3841,2002,737,5106,2170,3673,3183,2660,2602,383,821,1294,487,540,2062,466,2136
Jn_KingPhilip,856,38,133,420,422,859,66,1405,277,196,398,181,205,1786,942,389,2339,975,1753,1571,1157,1237,145,411,599,227,271,966,227,1010
Jn_LadyFaulconbridge,77,1,7,36,24,55,7,100,25,10,30,8,20,130,70,40,160,67,133,125,75,84,22,31,35,18,22,62,21,63
Jn_MESSENGERS.ENGLISH.1,87,4,15,49,48,97,4,145,38,29,46,15,23,208,92,31,269,112,188,164,136,126,27,38,56,32,32,94,26,100
Jn_MESSENGERS.FRENCH.1,26,0,6,14,13,19,2,39,12,4,11,7,3,53,25,17,61,33,45,46,32,34,5,7,17,10,3,31,8,26
Jn_Melun,185,4,35,102,80,155,16,260,62,54,86,38,45,377,184,70,491,217,344,298,263,263,38,73,143,47,53,210,43,220
Jn_Pandulph,710,45,99,397,327,700,57,1175,232,165,313,143,193,1418,860,295,1983,823,1455,1265,1013,1055,125,349,503,203,198,857,174,881
Jn_Pembroke,391,15,61,159,142,364,42,577,106,81,163,63,100,689,443,168,964,362,770,652,480,521,47,156,275,90,100,421,93,428
Jn_Peter,6,0,1,1,3,3,0,6,2,2,1,0,3,7,7,1,13,5,9,10,4,4,1,1,2,1,1,3,1,3
Jn_PrinceHenry,146,5,21,69,57,134,17,234,37,31,56,22,35,267,165,63,369,147,285,258,174,197,21,55,108,34,35,162,29,168
Jn_QueenEleanor,237,11,37,148,104,219,20,374,76,47,116,49,74,508,248,96,660,289,467,412,344,329,62,117,152,60,70,259,59,270
Jn_RobertFaulconbridge,126,5,15,62,39,94,15,164,25,26,64,13,34,223,118,51,290,116,225,191,150,156,25,45,80,31,37,119,29,127
Jn_Salisbury,695,19,119,352,280,644,50,1058,201,163,327,131,179,1369,740,303,1806,751,1358,1180,929,995,95,333,475,187,221,774,176,819
LLL_Armado,914,28,178,514,429,984,67,1461,310,211,556,209,233,1933,1114,403,2644,1121,1926,1676,1371,1351,245,472,663,216,286,1065,228,1123
LLL_Berowne,2445,73,496,1260,1110,2311,202,3839,800,568,1251,480,555,4915,2780,1120,6575,2866,4829,4263,3432,3596,502,1074,1809,713,808,2788,686,2910
LLL_Boy,552,17,140,301,254,520,54,863,223,106,294,106,138,1148,636,254,1530,695,1089,976,808,849,106,282,373,194,198,651,190,659
LLL_Boyet,1002,31,168,510,423,905,131,1472,328,192,499,184,233,1943,1096,446,2593,1101,1938,1654,1385,1400,196,388,734,278,307,1093,262,1138
LLL_Costard,774,15,168,445,335,687,62,1173,260,156,433,145,195,1540,884,361,2063,948,1476,1341,1083,1194,198,394,577,223,299,895,260,934
LLL_Dull,117,0,29,62,50,122,9,208,39,12,59,23,30,239,141,66,314,141,239,223,157,191,22,74,79,38,44,147,42,149
LLL_Dumaine,283,15,53,159,133,256,29,430,84,74,171,45,66,589,310,114,785,345,554,480,419,448,61,148,209,91,116,332,106,342
LLL_Forester,18,1,5,20,5,23,2,33,10,5,14,3,5,45,27,6,66,30,42,35,37,43,4,12,21,10,6,37,5,38
LLL_Holofernes,731,24,116,413,283,691,56,1170,206,168,342,159,157,1407,851,350,1908,812,1446,1197,1061,1071,129,414,474,183,235,836,200,871
LLL_Jaquenetta,50,2,17,25,22,59,2,82,23,10,32,17,9,117,58,29,146,64,111,93,82,82,8,22,42,18,24,58,19,63
LLL_Katherine,186,7,47,119,105,180,18,306,93,52,95,45,35,427,217,81,563,271,373,341,303,297,40,82,136,79,71,226,71,226
LLL_King,1299,33,294,716,555,1234,111,2017,481,285,703,224,310,2662,1469,593,3538,1565,2566,2268,1863,1852,268,542,932,378,413,1439,353,1499
LLL_LORDS.0,3,0,2,3,4,3,1,4,3,1,3,3,0,13,2,1,14,9,6,6,9,3,0,1,2,0,1,2,0,3
LLL_Longaville,277,7,49,130,123,269,25,419,96,57,146,51,61,546,309,134,721,302,553,485,370,392,73,113,199,80,109,283,86,306
LLL_Marcade,12,0,2,11,5,10,0,15,6,4,8,4,3,32,8,5,35,18,22,22,18,25,5,5,13,7,5,20,5,20
LLL_Maria,147,4,36,75,74,134,13,224,52,31,85,31,34,306,164,69,401,185,285,261,209,199,30,45,109,45,33,166,39,160
LLL_Nathaniel,283,3,55,153,136,272,20,450,93,66,136,56,81,589,313,116,786,344,558,513,389,430,50,136,203,91,112,318,92,338
LLL_Princess,1133,27,292,582,553,1182,91,1789,459,274,645,252,259,2439,1330,509,3260,1427,2342,2065,1704,1665,241,455,855,355,387,1278,341,1324
LLL_Rosaline,701,17,199,389,281,692,60,1097,235,164,407,137,179,1496,783,298,1981,869,1410,1224,1055,1037,155,290,515,232,235,802,237,800
LLL_Spring,43,1,5,32,21,57,2,77,14,10,23,24,9,103,56,22,137,58,101,81,78,74,4,29,21,24,20,54,19,55
LLL_Winter,46,0,5,32,28,58,2,94,13,3,26,15,16,122,47,25,144,65,104,103,66,71,10,25,33,13,13,58,10,61
Lr_ATTENDANTS.ALBANY,20,0,2,7,9,17,4,31,8,3,5,3,1,31,24,12,43,18,37,34,21,27,4,8,15,4,9,18,6,21
Lr_ATTENDANTS.CORDELIA.1,93,2,20,45,36,81,14,134,34,15,43,19,18,174,103,46,231,101,176,152,125,139,9,46,62,31,40,99,33,106
Lr_ATTENDANTS.LEAR.0.3,51,4,15,48,22,54,7,107,20,7,33,10,10,126,68,27,167,85,109,98,96,91,20,31,40,20,25,66,23,68
Lr_ATTENDANTS.X.1,0,0,0,1,3,1,0,2,2,0,1,0,0,5,0,0,5,4,1,4,1,2,1,0,2,0,1,1,0,2
Lr_ATTENDANTS.X.2,13,0,4,9,5,9,0,15,6,4,11,0,4,29,11,5,35,18,22,18,22,19,2,7,7,5,3,16,5,14
Lr_ATTENDANTS.X.3,68,2,20,37,28,54,7,99,18,13,35,12,25,145,64,23,186,85,124,115,94,97,7,38,46,13,20,77,20,77
Lr_ATTENDANTS.X.4,144,2,18,70,45,127,17,210,41,29,66,22,21,220,186,77,329,133,273,229,177,174,16,62,80,32,49,125,39,135
Lr_Albany,591,17,109,266,231,498,61,832,196,137,264,84,138,1093,619,255,1457,606,1106,959,753,831,123,253,411,167,194,637,174,657
Lr_Burgundy,38,2,6,26,15,34,4,60,17,7,17,9,7,74,47,20,101,47,74,60,61,55,9,21,22,12,13,42,13,42
Lr_Cordelia,435,16,88,255,184,403,43,697,146,87,234,81,93,902,479,212,1169,527,854,752,629,621,104,166,310,145,147,474,139,482
Lr_Cornwall,424,17,77,212,194,366,58,620,158,102,192,77,83,786,504,181,1109,483,807,689,601,590,106,170,299,121,148,442,126,464
Lr_Curan,40,1,15,27,19,29,7,55,21,11,19,7,11,98,33,11,120,61,70,58,73,63,8,22,27,14,16,47,14,49
Lr_Doctor,66,2,14,40,24,69,14,99,16,10,48,16,12,137,78,30,185,78,137,112,103,113,6,28,66,19,30,83,22,91
Lr_Edgar,1603,36,248,892,717,1600,174,2405,529,356,886,342,404,3233,1863,669,4427,1857,3239,2790,2306,2194,342,685,1049,460,463,1731,425,1769
Lr_Edmund,1377,46,208,758,517,1302,142,2116,430,304,669,223,324,2658,1550,607,3601,1483,2725,2313,1895,1942,312,664,905,373,432,1510,387,1555
Lr_Fool,847,15,135,459,372,796,90,1295,239,166,406,174,254,1714,910,337,2287,966,1658,1480,1144,1230,218,345,653,232,244,986,226,1004
Lr_France,144,6,17,75,48,137,9,214,44,41,63,28,28,262,165,66,361,140,287,232,195,195,20,63,97,35,49,146,40,155
Lr_Gloucester,1338,36,217,785,553,1387,162,2129,409,303,677,323,313,2762,1554,560,3756,1555,2761,2329,1987,1974,321,550,1052,372,448,1526,374,1600
Lr_Goneril,810,21,169,480,362,759,99,1350,303,178,395,123,153,1632,969,380,2221,1011,1590,1418,1183,1159,161,333,570,256,250,909,260,899
Lr_Herald,34,0,9,23,16,30,4,58,11,7,20,4,8,76,36,15,97,48,64,58,54,62,5,24,29,9,11,51,9,53
Lr_Kent,1370,33,242,831,627,1350,138,2206,525,299,656,329,300,2843,1610,633,3820,1700,2753,2447,2006,1957,332,568,944,445,464,1493,451,1506
Lr_Lear,2853,99,525,1612,1246,2860,267,4489,968,608,1464,650,749,5869,3326,1229,7966,3383,5812,5045,4150,4149,788,1235,2023,891,1055,3094,911,3238
Lr_MESSENGERS.X.1,70,1,7,42,34,73,13,99,23,13,42,19,18,148,79,26,201,83,144,122,105,87,12,24,45,18,12,75,19,68
Lr_MESSENGERS.X.2,4,1,1,5,6,4,0,5,7,0,6,1,2,17,4,2,19,12,9,13,8,9,0,2,4,3,1,8,1,8
Lr_MESSENGERS.X.3,1,0,0,3,2,4,0,7,1,0,2,0,0,10,0,1,9,5,5,7,3,4,1,1,3,0,0,4,0,4
Lr_OldMan,25,0,8,20,14,26,6,43,14,4,16,5,5,67,26,10,83,42,51,47,46,44,10,8,24,12,8,36,10,34
Lr_Oswald,275,7,29,180,116,248,48,407,69,57,171,39,64,559,296,106,749,325,530,468,387,389,84,111,214,64,92,297,63,326
Lr_Regan,780,14,150,443,313,711,99,1201,287,170,385,125,144,1479,932,367,2044,906,1505,1311,1100,1093,162,327,526,240,300,793,274,819
Lr_SERVANTS.0.1,31,4,13,25,13,25,4,56,15,11,17,4,4,77,34,12,99,51,60,47,64,55,10,14,26,15,12,43,12,43
Lr_SERVANTS.0.2,18,0,3,11,9,21,3,37,0,4,8,6,4,40,22,7,55,23,39,36,26,35,4,10,19,6,6,29,6,29
Lr_SERVANTS.0.3,22,1,2,13,11,17,3,34,3,8,9,5,4,44,22,7,59,26,40,34,32,29,5,11,14,4,5,24,4,25
Lr_SOLDIERS.CAPTAINS.1,2,0,1,5,9,11,0,15,6,1,4,2,0,22,6,1,27,15,13,18,10,9,5,1,5,3,1,8,2,7
Lr_SOLDIERS.CAPTAINS.2,1,0,0,2,1,3,0,4,1,0,2,0,0,3,4,1,6,3,4,4,3,2,0,2,0,0,0,2,0,2
MM_Abhorson,68,2,20,32,44,81,8,108,39,17,36,24,15,138,109,28,219,96,151,136,111,133,8,30,66,37,39,94,41,92
MM_Angelo,1268,44,256,741,521,1314,117,2078,442,266,710,236,295,2590,1554,590,3554,1518,2626,2280,1864,1938,300,582,953,403,435,1503,388,1550
MM_Barnardine,47,0,20,35,25,56,6,86,26,10,35,9,11,116,67,20,163,80,103,94,89,82,30,15,42,25,20,62,20,62
MM_Bawd,119,6,41,61,48,128,17,194,36,15,89,24,28,265,138,59,344,150,253,217,186,195,31,72,89,34,36,159,33,162
MM_Boy,24,0,4,9,14,24,0,39,6,5,13,6,6,52,23,13,62,27,48,49,26,26,9,9,15,2,5,21,3,23
MM_Claudio,412,11,79,223,164,429,39,671,108,93,231,75,101,816,502,179,1139,466,852,720,598,627,85,203,317,107,164,463,123,504
MM_Duke,3740,98,772,1936,1574,3579,447,5641,1452,850,1788,691,830,7362,4337,1613,10086,4282,7417,6314,5385,5464,685,1628,2611,1225,1332,4132,1272,4192
MM_Elbow,315,4,79,156,120,290,38,421,121,73,174,70,67,613,351,137,827,355,609,498,466,522,71,159,252,111,128,394,128,394
MM_Escalus,728,19,211,422,327,751,101,1152,301,172,445,136,151,1539,919,304,2154,960,1498,1255,1203,1265,134,370,570,325,330,935,322,943
MM_FriarPeter,172,6,32,95,68,138,35,250,57,39,82,23,25,315,196,73,438,195,316,255,256,247,28,75,126,46,57,190,48,199
MM_FriarThomas,14,1,5,7,14,22,1,35,12,3,7,3,2,46,17,8,55,26,37,41,22,27,1,6,14,7,5,22,7,20
MM_Froth,20,0,5,17,11,23,2,36,14,6,11,5,2,54,22,10,66,33,43,38,38,41,6,7,23,11,14,27,14,27
MM_GENTLEMEN.1,98,3,10,49,45,87,7,127,31,29,46,26,26,182,110,36,256,104,188,160,132,130,25,52,60,18,18,112,16,114
MM_GENTLEMEN.2,31,2,6,13,12,30,3,54,11,2,12,1,11,52,42,15,79,31,63,63,31,40,10,8,24,8,15,25,9,31
MM_Isabella,1627,55,287,890,690,1691,193,2585,561,343,903,276,379,3327,1913,712,4528,1867,3373,2896,2344,2534,351,772,1278,484,578,1956,513,2021
MM_Juliet,30,2,4,24,16,32,2,58,11,6,18,6,7,72,36,15,93,44,64,63,45,55,11,16,32,7,10,45,7,48
MM_Justice,8,0,1,4,6,3,1,10,4,2,2,2,1,17,5,4,18,11,11,13,9,11,1,4,6,1,3,8,2,9
MM_Lucio,1211,25,238,658,506,1201,149,1819,391,274,678,248,280,2484,1355,508,3331,1402,2437,2057,1782,1854,283,537,909,408,453,1401,399,1455
MM_Mariana,222,6,48,185,111,222,26,381,81,47,168,48,43,561,233,106,688,344,450,393,401,314,85,75,173,66,90,224,64,250
MM_Messenger,25,0,3,15,10,21,1,36,10,4,11,4,8,44,30,12,62,28,46,46,28,25,6,8,12,5,6,19,7,18
MM_Nun,40,1,15,25,12,26,5,54,23,9,20,2,6,77,42,20,99,52,67,53,66,63,3,16,27,20,12,51,13,50
MM_Pompey,674,14,164,359,288,645,74,988,315,165,348,132,122,1362,782,313,1831,811,1333,1140,1004,1061,129,331,487,243,282,779,284,777
MM_Provost,630,14,136,357,316,618,99,969,278,156,333,122,114,1336,735,261,1810,809,1262,1079,992,1005,116,302,496,207,226,779,220,785
MM_SERVANTS.1,23,0,5,6,6,14,4,28,6,3,6,5,2,32,22,14,40,17,37,30,24,31,1,10,15,6,10,21,7,24
MND_Bottom,911,17,242,590,481,1023,77,1588,359,200,579,237,224,2112,1152,410,2854,1313,1951,1781,1483,1582,250,454,775,353,366,1216,351,1231
MND_Demetrius,497,9,100,292,266,496,51,820,198,104,255,93,139,1079,581,203,1457,658,1002,939,721,777,160,200,380,197,197,580,172,605
MND_Egeus,160,6,26,102,61,150,26,250,44,36,81,31,37,328,177,61,444,189,316,266,239,208,45,60,108,40,55,153,52,156
MND_FAIRIES.TITANIA,18,0,6,14,50,26,0,72,10,4,18,6,4,94,20,10,104,70,44,78,36,44,12,18,20,6,6,38,6,38
MND_FAIRIES.TITANIA.0.1,40,1,12,35,58,55,5,123,17,6,31,13,6,147,54,23,178,105,96,117,84,77,14,24,35,18,19,58,15,62
MND_FAIRIES.TITANIA.0.2,24,0,9,20,53,29,1,88,10,5,21,6,4,108,27,14,121,82,53,88,47,55,13,22,26,7,7,48,7,48
MND_FAIRIES.TITANIA.1,108,0,21,47,52,92,10,132,47,27,51,24,29,215,105,42,278,120,200,174,146,137,24,47,62,28,41,96,29,108
MND_FAIRIES.TITANIA.Cobweb,2,0,2,1,3,6,1,5,2,0,4,2,0,11,3,1,13,6,8,6,8,8,2,1,6,1,2,6,0,8
MND_FAIRIES.TITANIA.Mote,2,0,1,1,2,2,1,4,1,0,1,1,0,6,2,1,7,4,4,4,4,4,2,1,3,0,1,3,0,4
MND_FAIRIES.TITANIA.Mustardseed,5,0,4,2,6,6,1,12,5,0,4,1,0,16,7,4,19,12,11,15,8,9,2,2,6,1,2,7,1,8
MND_FAIRIES.TITANIA.Peaseblossom,2,0,1,1,5,4,1,5,4,0,2,1,0,10,3,1,12,7,6,9,4,7,1,0,7,0,3,4,0,7
MND_Flute,186,4,30,91,81,177,23,291,48,36,92,40,39,344,225,88,481,202,367,323,246,250,41,62,135,53,58,192,50,200
MND_Helena,830,31,248,585,425,887,87,1459,392,207,523,175,163,1964,1042,373,2633,1258,1748,1551,1455,1411,201,377,671,363,394,1017,349,1062
MND_Hermia,639,13,134,412,288,654,71,1085,196,131,399,117,141,1366,774,296,1844,834,1306,1149,991,976,197,272,516,188,290,686,225,751
MND_Hippolyta,142,4,24,91,47,137,11,227,40,29,70,32,36,298,147,66,379,162,283,240,205,191,30,68,88,35,37,154,33,158
MND_Lysander,700,19,125,389,327,614,93,1071,230,154,340,106,180,1417,757,273,1901,841,1333,1205,969,1014,199,281,524,209,277,737,206,808
MND_Oberon,883,20,152,481,371,844,83,1348,252,182,458,167,261,1752,999,357,2394,1004,1747,1523,1228,1237,210,393,663,181,275,962,184,1053
MND_Philostrate,87,2,17,60,61,94,9,161,45,20,53,15,18,208,113,40,281,138,183,185,136,141,18,40,79,22,26,115,26,115
MND_Quince,432,10,130,283,227,516,32,828,198,77,273,81,109,1040,558,214,1384,640,958,898,700,765,70,217,368,180,195,570,179,586
MND_RobinGoodfellow,722,15,101,431,365,693,81,1146,252,150,367,147,184,1523,804,307,2020,897,1430,1300,1027,1024,177,338,504,182,215,809,171,853
MND_Snout,88,3,18,44,38,74,5,135,21,15,41,15,33,172,93,35,230,100,165,157,108,126,20,39,57,30,25,101,27,99
MND_Snug,67,3,9,43,39,56,6,110,25,17,36,9,14,145,72,30,187,91,126,118,99,98,18,29,48,21,21,77,22,76
MND_Starveling,49,0,5,28,10,38,4,64,7,8,25,5,17,86,44,20,110,43,87,72,58,70,10,18,34,18,22,48,18,52
MND_Theseus,959,33,196,581,428,939,72,1540,343,228,510,211,232,2073,1063,427,2709,1205,1931,1706,1430,1466,145,484,702,280,315,1151,280,1186
MND_Titania,597,23,111,348,265,528,50,898,188,131,329,111,165,1243,629,251,1621,724,1148,1035,837,817,135,274,411,132,180,637,120,697
MV_ATTENDANTS.BASSANIO.Leonardo,7,0,2,4,2,7,1,12,3,1,4,1,0,15,7,5,17,8,14,11,11,12,1,4,6,2,5,7,4,8
MV_ATTENDANTS.PORTIA.Balthazar,3,0,2,5,0,6,0,7,1,1,4,2,1,12,4,1,15,7,9,5,11,7,1,3,4,0,2,5,0,7
MV_ATTENDANTS.PORTIA.Stephano,23,0,5,19,14,32,5,42,13,5,22,4,2,61,32,11,82,38,55,46,47,46,12,15,24,7,11,35,9,37
MV_Antonio,732,30,155,433,348,761,88,1199,284,183,401,140,164,1569,890,297,2162,936,1523,1302,1157,1177,159,317,607,253,266,911,228,949
MV_Arragon,251,10,49,153,108,264,27,417,75,60,161,42,53,546,289,111,724,310,525,451,384,365,65,112,176,77,101,264,73,292
MV_Bassanio,1335,34,289,807,606,1336,107,2135,498,349,740,256,322,2880,1527,557,3850,1702,2705,2395,2012,2018,348,595,996,427,517,1501,418,1600
MV_Duke,300,11,52,181,135,312,31,485,122,66,138,71,78,612,379,125,866,368,623,536,455,473,66,158,231,84,110,363,95,378
MV_Gratiano,667,34,152,402,324,681,65,1113,246,151,361,143,181,1503,757,270,1990,878,1382,1230,1030,1052,194,307,520,225,245,807,220,832
MV_Jessica,356,4,73,201,152,314,46,557,108,85,183,48,73,714,386,152,948,426,674,595,505,544,92,157,271,116,136,408,122,422
MV_LanceletGobbo,749,29,157,456,338,657,60,1166,267,191,388,155,159,1565,821,339,2047,951,1435,1258,1128,1168,165,330,557,281,277,891,265,903
MV_Lorenzo,721,32,162,399,320,659,76,1143,261,163,357,127,166,1459,834,316,1977,881,1412,1244,1049,1081,154,341,539,201,236,845,207,874
MV_MUSICIANS,17,1,1,13,16,27,3,40,6,3,9,9,5,57,18,6,69,30,45,48,27,42,7,8,30,4,5,37,4,38
MV_Messenger,46,2,9,23,22,39,6,64,19,13,24,11,4,87,54,23,118,54,87,70,71,59,9,14,34,11,11,48,8,51
MV_Morocco,450,19,66,216,208,399,47,660,152,93,200,96,110,889,469,200,1158,490,868,771,587,604,80,186,311,107,141,463,116,488
MV_Nerissa,377,19,100,191,157,357,38,556,156,88,186,82,95,809,392,156,1045,448,753,636,565,601,71,168,297,136,159,442,142,459
MV_OldGobbo,140,7,38,83,61,127,22,221,60,23,85,18,27,303,153,68,388,182,274,236,220,208,49,57,98,53,47,161,42,166
MV_Portia,2518,91,492,1396,1051,2335,247,3813,882,583,1261,473,624,5107,2776,1064,6819,2939,4944,4285,3598,3771,526,1099,1878,794,852,2919,762,3009
MV_SERVANTS.1,25,0,3,12,13,18,3,26,13,8,11,5,5,45,26,9,62,28,43,38,33,33,2,13,14,6,9,24,8,25
MV_SERVANTS.2,7,1,2,8,2,9,1,19,2,0,6,0,1,20,9,5,24,12,17,15,14,12,3,2,8,2,3,9,2,10
MV_Salarino,394,18,66,227,145,359,48,621,114,77,188,64,97,774,435,172,1037,438,771,664,545,588,82,174,310,104,124,464,108,480
MV_Salerio,97,6,15,64,37,101,20,163,30,22,49,14,22,203,117,33,287,116,204,166,154,148,20,49,73,26,35,113,26,122
MV_Shylock,1441,69,308,897,590,1468,157,2353,516,322,801,287,337,3104,1669,625,4148,1795,2978,2495,2278,2229,382,645,1080,504,483,1746,423,1806
MV_Solanio,271,15,46,162,111,294,28,446,85,59,160,51,70,571,328,114,785,319,580,472,427,429,59,142,203,84,102,327,91,338
MV_Tubal,47,3,8,36,17,52,7,78,16,12,25,15,10,101,62,18,145,61,102,77,86,91,22,36,43,12,21,70,17,74
Mac_ATTENDANTS,8,2,2,6,6,14,1,21,3,1,4,6,2,24,14,4,34,14,24,23,15,17,2,6,6,5,4,13,4,13
Mac_Angus,85,4,13,47,34,73,18,127,15,18,42,14,22,169,87,27,229,94,162,130,126,112,19,33,61,18,33,79,15,97
Mac_Banquo,400,8,79,220,178,438,34,665,152,78,201,88,105,837,486,183,1140,477,846,742,581,609,77,195,276,138,143,466,120,489
Mac_Caithness,44,1,9,17,20,41,9,61,12,10,22,9,9,84,48,16,116,46,86,70,62,64,3,18,36,10,17,47,8,56
Mac_Doctor1,29,1,1,10,10,21,5,37,8,5,4,7,6,43,29,13,59,21,51,43,29,36,3,11,23,2,4,32,2,34
Mac_Doctor2,164,3,34,84,63,167,23,243,69,30,91,32,27,304,211,84,431,181,334,282,233,226,27,69,108,49,63,163,52,174
Mac_Donalbain,26,0,6,13,14,34,2,52,10,3,17,5,4,59,34,17,76,33,60,56,37,47,3,16,24,7,11,36,7,40
Mac_Duncan,287,5,48,169,110,244,41,437,74,52,145,53,61,544,319,133,730,327,536,447,416,398,40,121,205,72,89,309,68,330
Mac_Fleance,7,0,0,3,3,8,1,12,1,1,1,3,2,12,9,3,18,6,15,13,8,11,4,4,4,3,3,8,3,8
Mac_Gentlewoman,102,2,16,51,29,102,23,152,28,21,44,21,13,162,140,45,257,96,206,152,150,160,21,59,70,31,52,108,40,120
Mac_Hecate,133,3,23,82,66,141,14,227,63,33,59,30,22,294,154,64,384,171,277,246,202,209,24,66,102,41,29,180,34,175
Mac_LadyMacbeth,986,21,210,571,405,1069,93,1608,338,194,532,220,277,2103,1159,422,2840,1186,2076,1807,1455,1471,192,449,709,313,324,1147,308,1163
Mac_LadyMacduff,166,2,37,83,63,125,27,245,38,40,73,12,41,322,154,58,418,183,293,260,216,230,37,83,111,36,39,191,39,191
Mac_Lennox,296,8,55,166,119,285,40,481,84,62,139,65,58,595,334,136,793,340,589,515,414,422,41,131,214,77,91,331,78,344
Mac_Lord,102,0,14,45,37,83,11,118,28,23,50,23,28,181,100,40,241,96,185,158,123,118,13,39,62,17,26,92,16,102
Mac_MESSENGERS.1,26,1,3,12,10,18,6,29,7,4,14,5,5,43,27,11,59,25,45,37,33,33,3,8,19,6,6,27,6,27
Mac_MESSENGERS.2,31,1,15,23,18,35,3,60,20,11,19,6,4,84,39,13,110,56,67,61,62,60,10,15,25,20,21,39,21,39
Mac_MESSENGERS.3,21,0,6,18,11,31,1,43,11,3,17,5,7,58,29,10,77,35,52,48,39,38,11,6,21,11,8,30,8,30
Mac_MURDERERS.0.1,6,1,4,1,3,6,1,9,6,2,2,1,0,14,7,3,18,8,13,10,11,14,1,5,7,2,5,9,4,10
Mac_MURDERERS.1,83,6,22,41,34,80,9,150,22,8,44,12,21,176,90,45,221,97,169,160,106,121,22,31,68,22,23,98,18,103
Mac_MURDERERS.2,59,1,14,23,32,43,8,86,21,12,28,6,11,110,62,28,144,69,103,101,71,74,8,27,32,15,20,54,12,62
Mac_MURDERERS.3,24,0,4,9,11,19,5,33,6,2,13,3,5,44,23,12,55,24,43,40,27,31,3,11,16,4,4,27,4,27
Mac_Macbeth,2823,72,476,1564,1179,2844,251,4485,835,597,1472,565,753,5787,3171,1222,7736,3219,5739,5013,3945,4067,657,1322,2007,738,864,3203,717,3350
Mac_Macduff,621,20,105,386,278,639,58,1053,192,118,320,145,163,1315,734,282,1767,769,1280,1154,895,906,139,281,455,170,191,715,155,751
Mac_MacduffsSon,64,0,18,37,27,63,6,95,26,13,38,8,23,149,60,22,187,82,127,120,89,116,19,40,44,32,32,84,35,81
Mac_Malcolm,872,27,161,510,362,859,81,1371,279,204,463,201,192,1788,1003,395,2396,1033,1758,1503,1288,1242,167,392,621,229,240,1002,221,1021
Mac_Menteith,41,0,5,27,21,45,4,65,14,6,22,14,14,100,39,17,122,53,86,83,56,66,5,23,32,11,7,59,10,56
Mac_OldMan,47,1,8,27,13,47,4,80,6,12,20,8,13,104,39,18,125,48,95,78,65,68,10,23,34,11,13,55,12,56
Mac_Porter,169,1,18,100,61,171,33,229,50,40,72,65,31,292,228,65,455,179,341,256,264,255,28,71,128,56,56,199,58,197
Mac_Ross,518,14,97,296,219,484,48,819,152,106,267,109,127,1068,560,237,1391,612,1016,898,730,747,117,253,359,135,145,602,137,610
Mac_SERVANTS.X.2,4,0,1,1,4,2,0,3,2,0,3,1,3,10,2,1,11,6,6,8,4,5,2,2,2,1,0,5,0,5
Mac_SERVANTS.X.3,0,0,1,6,2,7,0,9,1,0,6,0,0,12,4,0,16,9,7,8,8,8,3,4,4,0,0,8,0,8
Mac_SERVANTS.X.4,12,1,1,3,5,3,0,14,4,1,1,2,3,17,8,8,17,9,16,18,7,10,1,3,6,1,4,6,3,7
Mac_SOLDIERS.Captain,148,5,19,79,78,149,13,230,55,31,81,38,30,296,182,74,404,176,302,267,211,188,18,70,90,28,32,156,28,160
